Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone
11237,"Avalon & Dominguez, Carson",Starbucks,5928-20999,310-769-5849,CO,"20810 Avalon Boulevard, #A",20810 Avalon Boulevard,#A,,Carson,CA,US,907463333,"(33.8416328430176, -118.262321472168)",33.84163284,-118.2623215,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11238,Super Target Mooresville ST-1505,Starbucks,76101-78200,704-799-1233,LS,594 River Hwy,594 River Hwy,,,Mooresville,NC,US,281176829,"(35.5978965759277, -80.87158203125)",35.59789658,-80.87158203,Eastern Standard Time,-300,GMT-05:00 America/New_York
11239,Long Beach & 5th,Starbucks,6655-69821,562-590-5996,CO,"500 Long Beach Blvd., City Place",500 Long Beach Blvd.,,City Place,Long Beach,CA,US,908022401,"(33.7729263305664, -118.18921661377)",33.77292633,-118.1892166,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11240,Meadows Road,Starbucks,3398-39679,503-598-9846,CO,"5800 Meadows Rd, Suite 190",5800 Meadows Rd,Suite 190,,Lake Oswego,OR,US,970358238,"(45.4174308776855, -122.737937927246)",45.41743088,-122.7379379,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11241,Hallandale & Golden Isle,Starbucks,8550-74720,954-458-2655,CO,1805  E Hallandale Beach Blvd,1805  E Hallandale Beach Blvd,,,Hallandale Beach,FL,US,330094619,"(25.986701965332, -80.1291122436523)",25.98670197,-80.12911224,Eastern Standard Time,-300,GMT-05:00 America/New_York
11243,"Washington & Rosemead, Pico Rivera",Starbucks,6545-62659,562-949-5677,CO,"8754 Washington Blvd., Pico Rivera Towne Center",8754 Washington Blvd.,,Pico Rivera Towne Center,Pico Rivera,CA,US,906603793,"(33.9844932556152, -118.100158691406)",33.98449326,-118.1001587,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11244,Civic Center & Stevenson,Starbucks,6678-73223,510-574-0373,CO,"39370 Civic Center Drive, H, The Benton",39370 Civic Center Drive,H,The Benton,Fremont,CA,US,945386716,"(37.5533447265625, -121.973823547363)",37.55334473,-121.9738235,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11246,Reseda & Vanowen,Starbucks,6745-78191,818-609-9022,CO,"6840 Reseda Blvd, Reseda Garden Center",6840 Reseda Blvd,,Reseda Garden Center,Reseda,CA,US,913354204,"(34.1949043273926, -118.535652160645)",34.19490433,-118.5356522,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11247,"STL - Conc. A, Gate 9",Starbucks,72363-6130,314-429-3400,LS,10701 Natural Bridge Road,10701 Natural Bridge Road,,,St Louis,MO,US,63145,"(38.744026184082, -90.3675689697266)",38.74402618,-90.36756897,Central Standard Time,-360,GMT-06:00 America/Chicago
11249,Plumb & Arlington - Reno,Starbucks,6786-75003,775-827-0644,CO,"550 West Plumb Lane, K, Plumbgate Plaza",550 West Plumb Lane,K,Plumbgate Plaza,Reno,NV,US,895093468,"(39.5052604675293, -119.816749572754)",39.50526047,-119.8167496,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11250,JW Marriott,Starbucks,75598-82362,702-869-7272,LS,221 N Rampart Blvd,221 N Rampart Blvd,,,Las Vegas,NV,US,891455722,"(36.1752891540527, -115.287223815918)",36.17528915,-115.2872238,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11252,Kingston Pike & Newcomb Ave.,Starbucks,8536-65600,865-584-2363,CO,4924 Kingston Pike,4924 Kingston Pike,,,Knoxville,TN,US,379195111,"(35.9405632019043, -83.9856719970703)",35.9405632,-83.985672,Eastern Standard Time,-300,GMT-05:00 America/New_York
11253,Albertsons-N Union #840,Starbucks,73585-79748,719-282-9066,LS,8750 N Union Blvd,8750 N Union Blvd,,,Colorado Springs,CO,US,809207797,"(38.9588432312012, -104.766700744629)",38.95884323,-104.7667007,Mountain Standard Time,-420,GMT-07:00 America/Denver
11254,"La Jolla & Forward, La Jolla",Starbucks,6521-34159,858-454-4037,CO,"5604 La Jolla Blvd., #C",5604 La Jolla Blvd.,#C,,La Jolla,CA,US,920377554,"(32.8139266967773, -117.269973754883)",32.8139267,-117.2699738,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11255,"Falcon & Washington, San Diego",Starbucks,6741-75501,6192914115,CO,"784 W. Washington St., Mission Hills Commons",784 W. Washington St.,,Mission Hills Commons,San Diego,CA,US,921031938,"(32.7500457763672, -117.170272827148)",32.75004578,-117.1702728,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11256,Vons-San Diego #2116,Starbucks,74594-80137,858-273-8340,LS,1702 Garnet St,1702 Garnet St,,,San Diego,CA,US,921093350,"(32.8018684387207, -117.238479614258)",32.80186844,-117.2384796,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11257,Albertsons-Pahrump #6041,Starbucks,73576-78260,775-751-0160,LS,200 S. Hwy 160,200 S. Hwy 160,,,Pahrump,NV,US,890482131,"(36.2170143127441, -115.994728088379)",36.21701431,-115.9947281,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11258,Woodside & Gordon - Redwood City,Starbucks,6650-69220,650-299-0327,CO,820 Woodside Road,820 Woodside Road,,,Redwood City,CA,US,940613746,"(37.4663505554199, -122.224426269531)",37.46635056,-122.2244263,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11259,Safeway-Fort Collins #1552,Starbucks,74347-82291,970-223-6335,LS,1426 E Harmony Rd,1426 E Harmony Rd,,,Fort Collins,CO,US,805253297,"(40.5246543884277, -105.051811218262)",40.52465439,-105.0518112,Mountain Standard Time,-420,GMT-07:00 America/Denver
11262,Pavilions -Rancho Santa Marg. #2217,Starbucks,74557-25887,949-858-0164,LS,22451 Antonio Pkwy.,22451 Antonio Pkwy.,,,Rancho Santa Margarita,CA,US,926882813,"(33.6370811462402, -117.590278625488)",33.63708115,-117.5902786,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11263,La Palma & Dale,Starbucks,6988-85342,714-523-7915,CO,8231 La Palma Avenue,8231 La Palma Avenue,,,Buena Park,CA,US,906203205,"(33.846996307373, -117.989608764648)",33.84699631,-117.9896088,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11264,Pierce & 91 Fwy,Starbucks,7974-95460,951-359-1453,CO,"3950 Pierce Street, Suite N",3950 Pierce Street,Suite N,,Riverside,CA,US,925053809,"(33.8989028930664, -117.494644165039)",33.89890289,-117.4946442,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11265,Coffee & Stockdale Hwy,Starbucks,8859-93723,661-837-4053,CO,8200 Stockdale Highway,8200 Stockdale Highway,,,Bakersfield,CA,US,933111091,"(35.3571891784668, -119.092697143555)",35.35718918,-119.0926971,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11267,Safeway-Lincoln #1761,Starbucks,74184-35463,916-408-0800,LS,405 SR-65,405 SR-65,,,Lincoln,CA,US,95648,"(38.8782539367676, -121.294326782227)",38.87825394,-121.2943268,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11268,"Jamacha & Campo, El Cajon",Starbucks,8906-95341,619-670-0108,CO,"2986 Jamacha Road, Plaza Rancho San Diego",2986 Jamacha Road,,Plaza Rancho San Diego,San Diego,CA,US,920194337,"(32.7402305603027, -116.940963745117)",32.74023056,-116.9409637,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11269,"Day & The 60 Fwy, Moreno Valley",Starbucks,8944-94756,951-653-7372,CO,"12430 Day Street, #C1",12430 Day Street,#C1,,Moreno Valley,CA,US,925537537,"(33.9399642944336, -117.27840423584)",33.93996429,-117.2784042,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11270,60th and Broadway,Starbucks,7344-1271,2123070162,CO,1841 Broadway,1841 Broadway,,,New York,NY,US,100237603,"(40.7691459655762, -73.9823913574219)",40.76914597,-73.98239136,Eastern Standard Time,-300,GMT-05:00 America/New_York
11271,Glades Plaza,Starbucks,8354-4092,5613914255,CO,"2200 West Glades Road, 102, Glades Plaza",2200 West Glades Road,102,Glades Plaza,Boca Raton,FL,US,334317309,"(26.3677272796631, -80.1259536743164)",26.36772728,-80.12595367,Eastern Standard Time,-300,GMT-05:00 America/New_York
11273,"Glenoaks & Western, Glendale",Starbucks,6814-81120,818-244-9488,CO,1703 W. Glenoaks Blvd.,1703 W. Glenoaks Blvd.,,,Glendale,CA,US,912011815,"(34.1717491149902, -118.289451599121)",34.17174911,-118.2894516,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11274,Safeway-Grand Junction #2625,Starbucks,74330-81880,970-254-0227,LS,681 Horizon Dr,681 Horizon Dr,,,Grand Junction,CO,US,815061995,"(39.1039657592773, -108.551071166992)",39.10396576,-108.5510712,Mountain Standard Time,-420,GMT-07:00 America/Denver
11275,Vons-Culver City #2212,Starbucks,74574-79834,310-398-1945,LS,11030 Jefferson Blvd,11030 Jefferson Blvd,,,Culver City,CA,US,902305520,"(33.9968338012695, -118.39421081543)",33.9968338,-118.3942108,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11276,"MSP Minn Green Concourse, Gate 69",Starbucks,72336-5745,6123966531,LS,4300 Gulmack Drive,4300 Gulmack Drive,,,St Paul,MN,US,551113002,"(44.8826599121094, -93.2062759399414)",44.88265991,-93.20627594,Central Standard Time,-360,GMT-06:00 America/Chicago
11278,Albertsons - Santa Fe #927,Starbucks,73551-60979,505-982-4668,LS,600 N Guadalupe,600 N Guadalupe,,,Santa Fe,NM,US,875011456,"(35.69384765625, -105.951171875)",35.69384766,-105.9511719,Mountain Standard Time,-420,GMT-07:00 America/Denver
11279,Randalls-Sugar Land #3068,Starbucks,74580-82427,281-634-0600,LS,5800 New Territory Blvd,5800 New Territory Blvd,,,Sugar Land,TX,US,774795948,"(29.5894012451172, -95.6758804321289)",29.58940125,-95.67588043,Central Standard Time,-360,GMT-06:00 America/Chicago
11280,Atlantic & Washington,Starbucks,6859-83043,323-981-0029,CO,"5201 E. Washington Blvd, A",5201 E. Washington Blvd,A,,City of Commerce,CA,US,900403918,"(34.003059387207, -118.167175292969)",34.00305939,-118.1671753,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11286,North Tigard,Starbucks,3389-75082,503/639-0925,CO,11636 SW Pacific Highway,11636 SW Pacific Highway,,,Tigard,OR,US,972238674,"(45.4382743835449, -122.753921508789)",45.43827438,-122.7539215,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11288,Eastport Plaza,Starbucks,3399-77141,503/788-0608,CO,"4328 SE 82nd Ave, Building H",4328 SE 82nd Ave,Building H,,Portland,OR,US,972662952,"(45.4905548095703, -122.578559875488)",45.49055481,-122.5785599,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11289,Rutgers U/Camden-Student Union,Starbucks,75161-75060,856-225-6015,LS,326 Penn St,326 Penn St,,,Camden,NJ,US,81021410,"(39.9485473632813, -75.1237869262695)",39.94854736,-75.12378693,Eastern Standard Time,-300,GMT-05:00 America/New_York
11290,Safeway-Fort Lupton #1045,Starbucks,74306-78900,303-857-0136,LS,1300 Dexter St,1300 Dexter St,,,Fort Lupton,CO,US,806211501,"(40.0790977478027, -104.802886962891)",40.07909775,-104.802887,Mountain Standard Time,-420,GMT-07:00 America/Denver
11291,27th & 6th,Starbucks,7792-59799,212-481-1856,CO,"776 Avenue of the Americas, The Capitol At Chelsea",776 Avenue of the Americas,,The Capitol At Chelsea,New York,NY,US,100016354,"(40.7452125549316, -73.9908752441406)",40.74521255,-73.99087524,Eastern Standard Time,-300,GMT-05:00 America/New_York
11293,Truman & Maclay,Starbucks,5915-34639,818-837-0337,CO,"1135 Truman Street, Mission Plaza",1135 Truman Street,,Mission Plaza,San Fernando,CA,US,913403200,"(34.2846069335938, -118.441650390625)",34.28460693,-118.4416504,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11294,Johnson & Owens,Starbucks,6648-74021,925-251-0588,CO,"6050 Johnson Drive, B-1",6050 Johnson Drive,B-1,,Pleasanton,CA,US,945883327,"(37.7009658813477, -121.910011291504)",37.70096588,-121.9100113,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11295,116th & Allisonville,Starbucks,2581-33399,317-585-4890,CO,"7060 East 116th Street, Suite B",7060 East 116th Street,Suite B,,Fishers,IN,US,460381727,"(39.9570732116699, -86.0437545776367)",39.95707321,-86.04375458,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis
11296,Preston & Stonebrook,Starbucks,6583-30137,469-633-0022,CO,"7135 Preston Road, Suite 100, Preston Stonebrook Center",7135 Preston Road,Suite 100,Preston Stonebrook Center,Frisco,TX,US,750345868,"(33.1372947692871, -96.8049850463867)",33.13729477,-96.80498505,Central Standard Time,-360,GMT-06:00 America/Chicago
11297,Cross Timbers & Garden Ridge,Starbucks,6619-67341,(972) 539-2484,CO,701 Cross Timbers,701 Cross Timbers,,,Flower Mound,TX,US,750281365,"(33.0419273376465, -97.0376358032227)",33.04192734,-97.0376358,Central Standard Time,-360,GMT-06:00 America/Chicago
11298,Latrobe & Town Ctr El Dorado Hills,Starbucks,6534-61359,916-933-0846,CO,"4311 Town Center Blvd., 450, The Marketplace At Town Center",4311 Town Center Blvd.,450,The Marketplace At Town Center,El Dorado Hills,CA,US,957627109,"(38.650390625, -121.068641662598)",38.65039063,-121.0686417,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11299,"San Gabriel & Garvey, Rosemead",Starbucks,6651-74906,626-280-1584,CO,"3000 San Gabriel Blvd., San Gabriel Plaza",3000 San Gabriel Blvd.,,San Gabriel Plaza,Rosemead,CA,US,917702536,"(34.0629959106445, -118.089996337891)",34.06299591,-118.0899963,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11300,Freeport & Meadowview - Sacramento,Starbucks,5940-44939,916-429-2748,CO,"1461 Meadowview Road, Home Depot Center",1461 Meadowview Road,,Home Depot Center,Sacramento,CA,US,958321009,"(38.481517791748, -121.503173828125)",38.48151779,-121.5031738,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11302,3400 Bay to Bay Blvd.,Starbucks,8538-67943,813-835-0506,CO,3409 Bay to Bay Blvd.,3409 Bay to Bay Blvd.,,,Tampa,FL,US,336297042,"(27.9199523925781, -82.4992828369141)",27.91995239,-82.49928284,Eastern Standard Time,-300,GMT-05:00 America/New_York
11303,Chateau and W. Esplanade,Starbucks,6418-9172,504-472-6190,CO,"817 W Esplanade Ave, Suite A",817 W Esplanade Ave,Suite A,,Kenner,LA,US,700656287,"(30.0211582183838, -90.2579345703125)",30.02115822,-90.25793457,Central Standard Time,-360,GMT-06:00 America/Chicago
11304,Goose Hollow,Starbucks,3390-75081,503/295-9503,CO,"1710 SW Jefferson Street, Collins Circle",1710 SW Jefferson Street,,Collins Circle,Portland,OR,US,972012571,"(45.517707824707, -122.691940307617)",45.51770782,-122.6919403,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11305,Wilshire & Union,Starbucks,6688-75720,213-484-0958,CO,"1601 Wilshire Blvd, Wilshire Union Center",1601 Wilshire Blvd,,Wilshire Union Center,Los Angeles,CA,US,900171610,"(34.0557327270508, -118.270301818848)",34.05573273,-118.2703018,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11307,Lincoln & Maxella,Starbucks,616-341,(310) 578-6832,CO,4264 Lincoln Boulevard,4264 Lincoln Boulevard,,,Marina Del Rey,CA,US,902925654,"(33.9859848022461, -118.443084716797)",33.9859848,-118.4430847,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11308,University & Iowa - Riverside,Starbucks,5370-1092,(951) 274-9605,CO,"1201 University Avenue, Ste. 101, University Village",1201 University Avenue,Ste. 101,University Village,Riverside,CA,US,925074506,"(33.975959777832, -117.337272644043)",33.97595978,-117.3372726,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11310,Katella & State College,Starbucks,5564-1277,714-634-4164,CO,2035 E. Katella Ave.,2035 E. Katella Ave.,,,Anaheim,CA,US,928066067,"(33.803638458252, -117.887168884277)",33.80363846,-117.8871689,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11311,Columbia Center,Starbucks,101-54,206 4479934,CO,701 Fifth Avenue,701 Fifth Avenue,,,Seattle,WA,US,981047097,"(47.6042785644531, -122.330673217773)",47.60427856,-122.3306732,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11312,"Downers Grove, Main & Warren",Starbucks,266-1467,630-434-0112,CO,5002-5006 Main St,5002-5006 Main St,,,Downers Grove,IL,US,605153643,"(41.795970916748, -88.0106201171875)",41.79597092,-88.01062012,Central Standard Time,-360,GMT-06:00 America/Chicago
11313,Reston,Starbucks,710-1117,703-787-9341,CO,1444 North Point Village Center,1444 North Point Village Center,,,Reston,VA,US,20194,"(38.9797515869141, -77.3496475219727)",38.97975159,-77.34964752,Eastern Standard Time,-300,GMT-05:00 America/New_York
11314,Little League & I-215,Starbucks,9323-95841,909-473-8940,CO,"3225 Little League Drive, The Palm Travel Center",3225 Little League Drive,,The Palm Travel Center,San Bernardino,CA,US,92407,"(34.1920700073242, -117.361518859863)",34.19207001,-117.3615189,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11315,"Polk & Elm, Coalinga",Starbucks,8107-95864,559-934-1089,CO,113 W. Polk Street,113 W. Polk Street,,,Coalinga,CA,US,932102302,"(36.1363258361816, -120.364616394043)",36.13632584,-120.3646164,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11316,"Arrow Hwy & 4th, Irwindale",Starbucks,3419-93205,626-960-6132,CO,"15700 Arrow Highway, Irwindale Commerce Center",15700 Arrow Highway,,Irwindale Commerce Center,Irwindale,CA,US,917062005,"(34.1065711975098, -117.938354492188)",34.1065712,-117.9383545,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11317,"Frazee & Friars, San Diego",Starbucks,7935-95328,619-683-2419,CO,"7610 Hazard Center Drive, 513, Hazard Center",7610 Hazard Center Drive,513,Hazard Center,San Diego,CA,US,921084529,"(32.7714691162109, -117.158081054688)",32.77146912,-117.1580811,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11318,Arlington & Brockton,Starbucks,2892-91364,951-276-0924,CO,3707 Arlington Avenue,3707 Arlington Avenue,,,Riverside,CA,US,925062608,"(33.9464988708496, -117.396995544434)",33.94649887,-117.3969955,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
11319,"14th and G, NW",Starbucks,716-1121,202-783-3048,CO,700 14th Street NW,700 14th Street NW,,,Washington,DC,US,200052010,"(38.8984832763672, -77.0322113037109)",38.89848328,-77.0322113,Eastern Standard Time,-300,GMT-05:00 America/New_York
11320,Spout Run,Starbucks,720-1124,703-527-6506,CO,3125 Lee Hwy,3125 Lee Hwy,,,Arlington,VA,US,222014207,"(38.8965530395508, -77.0965805053711)",38.89655304,-77.09658051,Eastern Standard Time,-300,GMT-05:00 America/New_York
11260,Safeway-Warrenton #1801,Starbucks,74319-81380,540-347-7909,LS,189 W Lee Hwy,189 W Lee Hwy,,,Warrenton,VA,US,201862107,"(38.7303886413574, -77.7971343994141)",38.73038864,-77.7971344,Eastern Standard Time,-300,GMT-05:00 America/New_York
11321,Seven Corners,Starbucks,741-708,(703) 536-4145,CO,6270 Seven Corners Circle,6270 Seven Corners Circle,,,Falls Church,VA,US,220442407,"(38.8696327209473, -77.1517639160156)",38.86963272,-77.15176392,Eastern Standard Time,-300,GMT-05:00 America/New_York
11322,7105 Grand Ave. - Gurnee,Starbucks,2395-3910,847-855-1623,CO,"7105 Grand Avenue, Gurnee Towne Center",7105 Grand Avenue,,Gurnee Towne Center,Gurnee,IL,US,600311604,"(42.3851051330566, -87.9776153564453)",42.38510513,-87.97761536,Central Standard Time,-360,GMT-06:00 America/Chicago
11323,Manassas,Starbucks,7410-1537,(703) 331-0066,CO,"8329 Sudley Road, Manaport Plaza",8329 Sudley Road,,Manaport Plaza,Manassas,VA,US,201093508,"(38.7752914428711, -77.502082824707)",38.77529144,-77.50208282,Eastern Standard Time,-300,GMT-05:00 America/New_York
11324,Pike 7 Shopping Center,Starbucks,7479-7509,703-893-5125,CO,8381 Leesburg Pike,8381 Leesburg Pike,,,Vienna,VA,US,221822402,"(38.9216461181641, -77.2362747192383)",38.92164612,-77.23627472,Eastern Standard Time,-300,GMT-05:00 America/New_York
11328,Safeway-Bowie #1804,Starbucks,74274-67203,301-262-7992,LS,4100 Northview Dr,4100 Northview Dr,,,Bowie,MD,US,207162624,"(38.9457778930664, -76.7372665405273)",38.94577789,-76.73726654,Eastern Standard Time,-300,GMT-05:00 America/New_York
11329,10th & Congress,Starbucks,6470-33199,512-236-0061,CO,"1001 Congress Avenue, 180",1001 Congress Avenue,180,,Austin,TX,US,787015000,"(30.271915435791, -97.7410430908203)",30.27191544,-97.74104309,Central Standard Time,-360,GMT-06:00 America/Chicago
11330,Albertsons-Vista #6797,Starbucks,73528-53300,760-598-0142,LS,1601 S Melrose Dr,1601 S Melrose Dr,,,Vista,CA,US,920815471,"(33.1659240722656, -117.247734069824)",33.16592407,-117.2477341,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles
